address,city,sqr_meter,nr_rooms,rent_month,final_price,sold_date,price_increase,price_sqr_m,housing_type,other_srq,land_area,latitude,longitude,post_code,region
Solängsvägen 61,Göteborgs kommun,81.3,3.0,5976.0,3200000.0,2022-02-22,7.0,39360.0,Lägenhet,,0,57.7233285,11.7731487, 423 32,Nolered
Solängsvägen 29,Göteborgs kommun,128.0,4.0,,5820000.0,2022-02-18,,45469.0,Radhus,19.0,0,57.7233285,11.7731487, 423 32,Nolered
Amhults byväg 19,Göteborgs kommun,85.0,3.0,6370.0,3700000.0,2022-02-14,3.0,43529.0,Lägenhet,,0,57.7108459,11.7715765, 423 36,Nolered
Gösta andrées gata 4,Göteborgs kommun,80.0,3.0,5313.0,4000000.0,2022-02-11,,50000.0,Lägenhet,,0,57.7102628,11.7722083, 423 36,Nolered
Segelflyget 8,Göteborgs kommun,49.0,2.0,2843.0,3100000.0,2022-02-11,7.0,63265.0,Lägenhet,,0,57.7109238,11.7751425, 423 37,Nolered
Lill-Edvards väg 9,Göteborgs kommun,,,,5900000.0,2022-02-10,31.0,,Tomt,0.0,0,57.7266724,11.7296322, 423 44,Nolered
Sandenvägen 39,Göteborgs kommun,,,,3900000.0,2022-02-07,9.0,,Tomt,0.0,0,57.7333249,11.729368145623326, 423 44,Nolered
Röds pallasstig 17,Göteborgs kommun,120.0,5.0,,5600000.0,2022-02-06,,46667.0,Radhus,0.0,0,57.7200901,11.7688449, 423 32,Nolered
Röds månstig 5,Göteborgs kommun,122.0,4.0,,5420000.0,2022-02-03,16.0,44426.0,Radhus,0.0,0,57.7206685,11.7667527, 423 32,Nolered
Gösta Andrées Gata 17,Göteborgs kommun,83.8,3.0,4993.0,3800000.0,2022-02-02,3.0,45346.0,Lägenhet,,0,57.710533,11.7733162, 423 36,Nolered
Persmässogatan 13,Göteborgs kommun,75.0,,,6110000.0,2022-04-29,31.0,81467.0,Villa,75.0,0,57.7402557,12.0543221, 415 71,Utby
Gärdsåsgatan 61A,Göteborgs kommun,88.0,4.0,,4500000.0,2022-04-26,13.0,51136.0,Villa,28.0,0,57.7455372,12.0491195, 415 06,Utby
Gärdsåsgatan 45B,Göteborgs kommun,108.0,5.0,,4600000.0,2022-04-13,8.0,42593.0,Villa,60.0,0,57.7455372,12.0491195, 415 06,Utby
Gärdsåsgatan 40,Göteborgs kommun,78.0,5.0,,4800000.0,2022-02-24,16.0,61538.0,Villa,44.0,0,57.7455372,12.0491195, 415 06,Utby
Tornväktaregatan 14D,Göteborgs kommun,98.0,4.0,,4530000.0,2022-04-21,7.0,46224.0,Villa,0.0,0,57.7437102,12.0523768, 415 06,Utby
Tornväktaregatan 4E,Göteborgs kommun,97.0,4.0,,4660000.0,2022-04-14,5.0,48041.0,Radhus,0.0,0,57.7437102,12.0523768, 415 06,Utby
Tornväktaregatan 6B,Göteborgs kommun,98.5,5.0,,5150000.0,2022-03-29,24.0,52284.0,Radhus,0.0,0,57.7437102,12.0523768, 415 06,Utby
Tornväktaregatan 26C,Göteborgs kommun,97.0,4.0,,5600000.0,2022-02-24,17.0,57732.0,Villa,27.0,0,57.7437102,12.0523768, 415 06,Utby
Kamgatan 9C,Göteborgs kommun,80.0,4.0,,4180000.0,2022-04-12,5.0,52250.0,Radhus,40.0,0,57.7428883,12.0529106, 415 71,Utby
Kamgatan 17C,Göteborgs kommun,79.0,4.0,,4600000.0,2022-02-03,11.0,58228.0,Radhus,38.0,0,57.7428883,12.0529106, 415 71,Utby
Bårdskäraregatan 8,Göteborgs kommun,62.0,5.0,,4350000.0,2022-04-11,4.0,70161.0,Villa,58.0,0,57.7402518,12.0671398, 415 07,Utby
Hagbergsgatan 12,Göteborgs kommun,66.0,3.0,4675.0,2600000.0,2022-03-18,0.0,39394.0,Lägenhet,,0,57.7362447,12.0486489, 415 71,Utby
Hagbergsgatan 15,Göteborgs kommun,166.0,8.0,,9400000.0,2022-03-17,18.0,56627.0,Villa,0.0,0,57.7362447,12.0486489, 415 71,Utby
Orrebacksgatan 1,Göteborgs kommun,290.0,10.0,,10230000.0,2022-03-17,10.0,35276.0,Villa,102.0,0,57.7371313,12.0456513, 415 06,Utby
Hammarsmedsgatan 4,Göteborgs kommun,101.0,5.0,,5560000.0,2022-03-17,9.0,55050.0,Radhus,53.0,0,57.7406963,12.0709031, 415 07,Utby
Perukmakaregatan 4D,Göteborgs kommun,91.0,5.0,,5525000.0,2022-03-10,5.0,60714.0,Radhus,53.0,0,57.7454527,12.0517091, 415 06,Utby
Tenngjutaregatan 7,Göteborgs kommun,77.0,5.0,,5400000.0,2022-03-09,8.0,70130.0,Villa,77.0,0,57.7391355,12.0605565, 415 71,Utby
Bokbindaregatan 18,Göteborgs kommun,80.0,5.0,,5100000.0,2022-03-02,19.0,63750.0,Radhus,35.0,0,57.7380546,12.0585806, 415 71,Utby
Piplärkevägen 9,Göteborgs kommun,71.0,5.0,,4380000.0,2022-02-22,14.0,61690.0,Radhus,36.0,0,57.7372214,12.0628878, 415 07,Utby
Kyrkebacken 9,Göteborgs kommun,123.0,4.0,,5450000.0,2022-02-03,17.0,44309.0,Radhus,5.0,0,57.738614,12.051908, 415 06,Utby
Björnåsgatan 20,Göteborgs kommun,140.0,6.0,,8525000.0,2022-04-29,8.0,60893.0,Villa,136.0,0,57.65603885,11.870952333261702, 426 54,Fiskebäck
Traneredsvägen 35B,Göteborgs kommun,81.0,3.5,3475.0,4275000.0,2022-04-29,9.0,52778.0,Lägenhet,,0,57.6653295,11.8747542, 426 77,Fiskebäck
Hinsholmsgatan 19,Göteborgs kommun,199.0,5.0,,14000000.0,2022-04-24,10.0,70352.0,Villa,26.0,0,57.666529749999995,11.859198993233967, 426 79,Fiskebäck
Ängkärrsgången 6,Göteborgs kommun,28.1,1.0,1283.0,1900000.0,2022-04-22,12.0,67616.0,Lägenhet,,0,57.6653259,11.8740497, 426 77,Fiskebäck
Bygatan 13A,Göteborgs kommun,70.0,4.0,,7700000.0,2022-04-21,3.0,110000.0,Villa,33.0,0,57.665228799999994,11.862887896492435, 426 79,Fiskebäck
Fredagstomten 37A,Göteborgs kommun,147.0,6.0,,7600000.0,2022-04-21,1.0,51701.0,Villa,38.0,0,57.6605287,11.884861449999999, 426 58,Fiskebäck
Hälleflundregatan 18A,Göteborgs kommun,88.0,3.0,4572.0,6410000.0,2022-04-20,3.0,72841.0,Lägenhet,,0,57.6475462,11.855518, 426 76,Fiskebäck
Bergskäddegatan 6A,Göteborgs kommun,214.0,6.0,,16000000.0,2022-04-17,19.0,74766.0,Villa,36.0,0,57.6528494,11.863370555194715, 426 54,Fiskebäck
Piggvarsgatan 29,Göteborgs kommun,87.0,4.0,,6300000.0,2022-04-06,12.0,72414.0,Radhus,0.0,0,57.6597557,11.8648089, 426 79,Fiskebäck
Hälleflundregatan 22,Göteborgs kommun,90.0,3.0,4733.0,6625000.0,2022-04-04,14.0,73611.0,Lägenhet,,0,57.6486803,11.85598, 421 57,Fiskebäck
Bullegummans gata 13,Göteborgs kommun,170.0,5.0,,7965000.0,2022-03-09,2.0,46853.0,Villa,32.0,0,57.66572185,11.878099489407989, 426 77,Fiskebäck
Slätvarsgatan 37,Göteborgs kommun,90.0,4.0,,5720000.0,2022-03-02,1.0,63556.0,Radhus,0.0,0,57.6604043,11.86448, 426 79,Fiskebäck
Västra Palmgrensgatan 76,Göteborgs kommun,125.0,9.0,,8825000.0,2022-02-23,12.0,70600.0,Villa,135.0,0,57.6691436,11.879244944590335, 426 77,Fiskebäck
Mungårdsgatan 14,Göteborgs kommun,135.0,4.0,,6550000.0,2022-02-21,,48519.0,Radhus,0.0,0,57.6581602,11.8756608, 426 54,Fiskebäck
Hönekullegatan 24,Göteborgs kommun,130.0,5.0,,9510000.0,2022-02-16,6.0,73154.0,Villa,17.0,0,57.6590097,11.87413445, 426 58,Fiskebäck
Lillåsgatan 16,Göteborgs kommun,119.0,5.0,,6640000.0,2022-02-08,6.0,55798.0,Radhus,0.0,0,57.6636252,11.8784267, 426 77,Fiskebäck
Lokattsbacken 24,Göteborgs kommun,155.0,5.0,,8710000.0,2022-04-29,10.0,56194.0,Radhus,15.0,0,57.676148,11.8798308, 426 74,Hagen
Galeasgatan 23,Göteborgs kommun,174.0,6.0,,10450000.0,2022-04-28,0.0,60057.0,Villa,42.0,0,57.6787051,11.877668792219552, 426 74,Hagen
Skrattmåsgången 47,Göteborgs kommun,141.0,5.0,,7250000.0,2022-04-13,6.0,51418.0,Radhus,30.0,0,57.6732271,11.8875418, 426 69,Hagen
Långedragsvägen 61B,Göteborgs kommun,156.0,6.0,,9200000.0,2022-03-31,3.0,58974.0,Villa,0.0,0,57.6794055,11.888523846094674, 426 71,Hagen
Killingegången 11,Göteborgs kommun,169.0,6.0,,8250000.0,2022-03-30,7.0,48817.0,Radhus,8.0,0,57.6777367,11.8862663, 426 71,Hagen
Tjädergatan 31,Göteborgs kommun,159.0,6.0,,8300000.0,2022-03-20,-2.0,52201.0,Villa,37.0,0,57.6726891,11.8903186, 426 69,Hagen
Långedragsvägen 153,Göteborgs kommun,199.0,8.0,,13600000.0,2022-03-17,5.0,68342.0,Villa,39.0,0,57.67097315,11.874258537980317, 426 77,Hagen
Cypressgatan 3,Göteborgs kommun,152.0,4.0,,8300000.0,2022-03-16,-7.0,54605.0,Villa,0.0,0,57.6721764,11.877780263764702, 426 77,Hagen
Pråmgatan 3,Göteborgs kommun,208.0,7.0,,12000000.0,2022-03-01,0.0,57692.0,Villa,73.0,0,57.67703625,11.877676418593394, 426 74,Hagen
Lokattsbacken 84,Göteborgs kommun,27.0,1.0,1912.0,2250000.0,2022-02-21,,83333.0,Lägenhet,,0,57.6768584,11.8806149, 426 74,Hagen
Skogsrydsgatan 23B,Göteborgs kommun,44.0,1.0,2535.0,2600000.0,2022-02-17,,59091.0,Lägenhet,,0,57.6763935,11.8781133, 426 74,Hagen
Mässingsgatan 4,Göteborgs kommun,173.0,8.0,,11000000.0,2022-02-11,5.0,63584.0,Villa,0.0,0,57.6805382,11.89489360240612, 426 71,Hagen
Koppargatan 19,Göteborgs kommun,296.0,9.0,,18000000.0,2022-05-06,0.0,60811.0,Villa,113.0,0,57.6808176,11.894197939558383, 426 71,Hagen
Badvädersgatan 19,Göteborgs kommun,53.6,2.0,3675.0,1325000.0,2022-04-29,11.0,24720.0,Lägenhet,,0,57.7271638,11.8980143, 418 38,Svartedalen
Badvädersgatan 19,Göteborgs kommun,66.9,3.0,4339.0,1770000.0,2022-03-15,-2.0,26457.0,Lägenhet,,0,57.7271638,11.8980143, 418 38,Svartedalen
Norra Fjädermolnsgatan 23,Göteborgs kommun,93.0,4.0,5176.0,3400000.0,2022-04-25,,36559.0,Lägenhet,,0,57.7354322,11.8976676, 418 42,Svartedalen
Norra Fjädermolnsgatan 27,Göteborgs kommun,76.0,3.5,4300.0,2650000.0,2022-04-11,6.0,34868.0,Lägenhet,,0,57.7354322,11.8976676, 418 42,Svartedalen
Norra Fjädermolnsgatan 29,Göteborgs kommun,76.0,3.0,4546.0,2720000.0,2022-03-29,10.0,35789.0,Lägenhet,,0,57.7354322,11.8976676, 418 42,Svartedalen
Norra Fjädermolnsgatan 27,Göteborgs kommun,69.0,3.0,3734.0,2550000.0,2022-03-24,,36957.0,Lägenhet,,0,57.7354322,11.8976676, 418 42,Svartedalen
Norra Fjädermolnsgatan 42,Göteborgs kommun,75.3,4.0,4529.0,2845000.0,2022-02-15,10.0,37782.0,Lägenhet,,0,57.7354322,11.8976676, 418 42,Svartedalen
Lenvädersgatan 11,Göteborgs kommun,52.0,2.0,3488.0,1370000.0,2022-04-16,6.0,26346.0,Lägenhet,,0,57.7243439,11.8940967, 418 38,Svartedalen
Vintervädersgatan 7,Göteborgs kommun,52.3,2.0,2955.0,1560000.0,2022-04-01,5.0,29828.0,Lägenhet,,0,57.725439,11.8951408, 418 38,Svartedalen
Lenvädersgatan 5,Göteborgs kommun,82.1,4.0,5243.0,1900000.0,2022-04-01,12.0,23143.0,Lägenhet,,0,57.7240396,11.8941452, 418 38,Svartedalen
Vintervädersgatan 15,Göteborgs kommun,51.9,2.0,2893.0,1250000.0,2022-03-31,14.0,24085.0,Lägenhet,,0,57.7252718,11.8959868, 418 38,Svartedalen
Väderbodarna 5,Göteborgs kommun,60.0,2.0,3676.0,1495000.0,2022-03-30,50.0,24917.0,Lägenhet,,0,57.7238364,11.89561, 418 38,Svartedalen
Badvädersgatan 15,Göteborgs kommun,66.9,3.0,4061.0,1805000.0,2022-03-15,6.0,26981.0,Lägenhet,,0,57.7268833,11.8979, 418 38,Svartedalen
Vintervädersgatan 1,Göteborgs kommun,69.4,3.0,3727.0,1780000.0,2022-03-14,2.0,25648.0,Lägenhet,,0,57.7255375,11.894228, 418 38,Svartedalen
Vintervädersgatan 1,Göteborgs kommun,60.0,2.0,3268.0,1650000.0,2022-03-01,0.0,27500.0,Radhus,0.0,0,57.7255375,11.894228, 418 38,Svartedalen
Badvädersgatan 27,Göteborgs kommun,53.6,2.0,3703.0,1500000.0,2022-02-23,1.0,27985.0,Lägenhet,,0,57.7279052,11.89878, 418 38,Svartedalen
Kålgårdsgatan 3B,Göteborgs kommun,43.0,2.0,3018.0,3075000.0,2022-04-29,10.0,71512.0,Lägenhet,,0,57.6843344,11.9276788, 414 68,Kungsladugård
Kålgårdsgatan 3B,Göteborgs kommun,48.0,2.0,3369.0,3325000.0,2022-04-13,11.0,69271.0,Lägenhet,,0,57.6843344,11.9276788, 414 68,Kungsladugård
Kålgårdsgatan 3B,Göteborgs kommun,48.0,2.0,3369.0,3600000.0,2022-02-11,20.0,75000.0,Lägenhet,,0,57.6843344,11.9276788, 414 68,Kungsladugård
Strandridaregatan 16Q,Göteborgs kommun,41.0,2.0,2122.0,2900000.0,2022-04-29,12.0,70732.0,Lägenhet,,0,57.6849619,11.9192576, 414 73,Kungsladugård
Kennedygatan 14B,Göteborgs kommun,80.0,3.0,4214.0,5300000.0,2022-04-27,1.0,66250.0,Lägenhet,,0,57.6853666,11.9158294, 414 73,Kungsladugård
Skytteskogsgatan 28,Göteborgs kommun,50.0,2.0,4029.0,3000000.0,2022-04-25,12.0,60000.0,Lägenhet,,0,57.6808733,11.9316406, 414 69,Kungsladugård
Mariagatan 25A,Göteborgs kommun,37.0,1.5,1939.0,2800000.0,2022-04-25,24.0,75676.0,Lägenhet,,0,57.6848936,11.9170111, 414 71,Kungsladugård
Sparrisgången 98,Göteborgs kommun,,,,1600000.0,2022-04-24,7.0,,Fritidshus,0.0,0,57.685584,11.9307838, 414 69,Kungsladugård
Kungsladugårdsgatan 72,Göteborgs kommun,178.3,7.0,,11000000.0,2022-04-21,,61694.0,Radhus,67.9,0,57.6822843,11.928653, 414 78,Kungsladugård
Mariagatan 16C,Göteborgs kommun,51.4,2.0,3228.0,3400000.0,2022-04-12,14.0,66148.0,Lägenhet,,0,57.6849035,11.9186624, 414 73,Kungsladugård
Lugnet 6B,Göteborgs kommun,53.0,2.0,3386.0,3800000.0,2022-04-10,6.0,71698.0,Lägenhet,,0,57.6850514,11.9274002, 414 68,Kungsladugård
Kungsladugårdsgatan 15B,Göteborgs kommun,66.1,3.0,4021.0,4800000.0,2022-04-08,9.0,72617.0,Lägenhet,,0,57.6851298,11.9248038, 414 69,Kungsladugård
A R Lorents gata 61,Göteborgs kommun,111.0,4.0,5726.0,5450000.0,2022-04-08,-1.0,49099.0,Lägenhet,,0,57.6889021,11.9079299, 414 51,Kungsladugård
Strandridaregatan 18P,Göteborgs kommun,36.7,1.0,1982.0,2800000.0,2022-04-06,23.0,76294.0,Lägenhet,,0,57.6848596,11.9193418, 414 73,Kungsladugård
Lilla Fridhemsgatan 6B,Göteborgs kommun,38.0,1.0,2670.0,2650000.0,2022-04-05,18.0,69737.0,Lägenhet,,0,57.6841306,11.9244307, 414 78,Kungsladugård
Mariagatan 13C,Göteborgs kommun,77.0,2.5,3785.0,4850000.0,2022-03-31,17.0,62987.0,Lägenhet,,0,57.6862286,11.9192946, 414 71,Kungsladugård
Slottsskogsgatan 71B,Göteborgs kommun,47.0,2.0,2841.0,2980000.0,2022-03-29,11.0,63404.0,Lägenhet,,0,57.6852975,11.9279205, 414 69,Kungsladugård
Slottsskogsgatan 71,Göteborgs kommun,37.0,1.0,2139.0,2910000.0,2022-02-03,20.0,78649.0,Lägenhet,,0,57.6852975,11.9279205, 414 69,Kungsladugård
Svanebäcksgatan 20C,Göteborgs kommun,54.0,2.0,2720.0,3300000.0,2022-03-25,5.0,61111.0,Lägenhet,,0,57.6867018,11.9200018, 414 71,Kungsladugård
Sollidsgatan 6,Göteborgs kommun,130.0,5.0,,12000000.0,2022-03-25,0.0,92308.0,Villa,37.0,0,57.6785091,11.9329662, 414 76,Kungsladugård
Kungsladugårdsgatan 86,Göteborgs kommun,160.0,8.0,,10800000.0,2022-03-19,13.0,67500.0,Radhus,60.0,0,57.6818226,11.9291057, 414 78,Kungsladugård
Älvsborgsplan 5J,Göteborgs kommun,40.7,1.0,2211.0,2875000.0,2022-03-18,,70639.0,Lägenhet,,0,57.685088,11.9198129, 414 71,Kungsladugård
A R Lorents gata 73,Göteborgs kommun,81.0,3.0,4283.0,4950000.0,2022-03-15,15.0,61111.0,Lägenhet,,0,57.6894867,11.9086783, 414 51,Kungsladugård
Karl Johansgatan 114B,Göteborgs kommun,102.5,4.0,6344.0,6000000.0,2022-03-12,11.0,58537.0,Lägenhet,,0,57.6905979,11.9141474, 414 53,Kungsladugård
Skytteskogsgatan 40,Göteborgs kommun,50.0,2.0,4054.0,2950000.0,2022-03-10,18.0,59000.0,Lägenhet,,0,57.6806473,11.93331, 414 69,Kungsladugård
Banehagsgatan 16,Göteborgs kommun,30.0,1.0,1750.0,2450000.0,2022-03-09,9.0,81667.0,Lägenhet,,0,57.6884008,11.9091661, 414 51,Kungsladugård
