address,housing_type,region,city,sqr_meter,nr_rooms,rent_month,final_price,sold_date,price_increase,price_sqr_m,land_area,other_srq,latitude,longitude
Knektedalsgatan 9,Villa,Krabbeliderna,Göteborgs kommun,175.0,7.0,,8800000,2022-05-23,18.0,50286.0,1182.7,86.0,57.73744685,11.902508200000009
Rubingatan 32,Lägenhet,Tynnered,Göteborgs kommun,96.5,4.0,5660.0,2900000,2022-05-23,,30052.0,0.0,0.0,57.6440361,11.9016702
Gullrisgatan 4C,Lägenhet,Centrala Hisingen,Göteborgs kommun,47.9,2.0,3887.0,2150000,2022-05-23,0.0,44885.0,0.0,0.0,57.726583,11.9440841
Fastlagsgatan 17,Lägenhet,Kortedala,Göteborgs kommun,54.0,2.0,3980.0,1620000,2022-05-23,12.0,30000.0,0.0,0.0,57.7552671,12.0307602
Långängen 9,Lägenhet,Kvillebäcken,Göteborgs kommun,55.0,2.0,3007.0,2525000,2022-05-23,1.0,45909.0,0.0,0.0,57.7217393,11.9491147
Toleredsgatan 9C,Lägenhet,Tolered,Göteborgs kommun,67.5,3.0,3985.0,2325000,2022-05-23,,34444.0,0.0,0.0,57.7315099,11.920995
Sveagatan 27,Lägenhet,Linné,Göteborgs kommun,65.6,3.0,4318.0,4800000,2022-05-23,5.0,73171.0,0.0,0.0,57.692276,11.9544895
Anemongången 122,Fritidshus,Delsjön,Göteborgs kommun,30.0,2.0,,1000000,2022-05-23,3.0,33333.0,275.0,0.0,57.6974406,12.0341356
Fritiof Anderssons gata 17,Lägenhet,Västra Eriksberg,Göteborgs kommun,63.1,2.0,2840.0,3550000,2022-05-23,2.0,56260.0,0.0,0.0,57.699869,11.9064797
Stockholmsgatan 1E,Lägenhet,Bagaregården,Göteborgs kommun,61.0,2.0,2405.0,4000000,2022-05-23,8.0,65574.0,0.0,0.0,57.717688,12.0127062
Träringen 44,Lägenhet,Björkekärr,Göteborgs kommun,67.5,3.0,4481.0,3300000,2022-05-23,50.0,48889.0,0.0,0.0,57.7128514,12.0513227
Gustavsgatan 13,Villa,Bagaregården,Göteborgs kommun,138.0,,,8300000,2022-05-23,,60145.0,208.4,68.0,57.72022105,12.008825501594334
Barken Beatrices gata 24,Lägenhet,Sannegårdshamnen,Göteborgs kommun,75.0,2.0,4819.0,4600000,2022-05-23,6.0,61333.0,0.0,0.0,57.7055258,11.9241716
Burgårdsgatan 14,Lägenhet,Lorensberg,Göteborgs kommun,51.0,1.5,2743.0,4250000,2022-05-23,,83333.0,0.0,0.0,57.6979551,11.9851803
Marklandsgatan 71,Lägenhet,Högsbo,Göteborgs kommun,69.0,3.0,4420.0,3100000,2022-05-23,11.0,44928.0,0.0,0.0,57.6684907,11.934937
Skånegatan 35C,Lägenhet,Lorensberg,Göteborgs kommun,52.0,2.0,2403.0,4400000,2022-05-23,11.0,84615.0,0.0,0.0,57.7046277,11.9847221
Övre Husargatan 41,Lägenhet,Linné,Göteborgs kommun,81.2,3.0,4621.0,5550000,2022-05-22,-2.0,68350.0,0.0,0.0,57.6921702,11.9553393
Mårbackagatan 20,Lägenhet,Hisings Backa,Göteborgs kommun,63.0,2.0,4680.0,1500000,2022-05-22,0.0,23810.0,0.0,0.0,57.7554144,11.9871211
Wadmansgatan 15,Lägenhet,Lorensberg,Göteborgs kommun,51.0,2.0,2602.0,3550000,2022-05-22,4.0,69608.0,0.0,0.0,57.6991569,11.982296492780968
Hedtångsvägen 23,Lägenhet,Askim,Göteborgs kommun,56.5,2.0,3263.0,4200000,2022-05-22,12.0,74336.0,0.0,0.0,57.5982328,11.9523512
Nilssonsberg 20,Lägenhet,Linn,Göteborgs kommun,48.3,2.0,2720.0,3000000,2022-05-22,8.0,62112.0,0.0,0.0,57.6945608,11.9609648
Vädursgatan 1,Lägenhet,Gårda,Göteborgs kommun,48.0,2.0,2885.0,2500000,2022-05-22,-12.0,52083.0,0.0,0.0,57.7033713,11.9920935
Ugglegården 14,Lägenhet,Hovås,Göteborgs kommun,82.0,3.0,3251.0,6425000,2022-05-22,2.0,78354.0,0.0,0.0,57.59691625,11.92552125
Gröndalsgatan 11A,Villa,Johanneberg,Göteborgs kommun,210.0,7.0,,10000000,2022-05-22,-9.0,47619.0,476.0,150.0,57.67859145,11.99673495604058
Andra Långgatan 26,Lägenhet,Linné,Göteborgs kommun,78.0,3.0,3436.0,4250000,2022-05-22,0.0,54487.0,0.0,0.0,57.698832,11.946252
Långängen 4C,Lägenhet,Kvillebäcken,Göteborgs kommun,56.0,2.0,3571.0,2925000,2022-05-22,-2.0,52232.0,0.0,0.0,57.7217393,11.9491147
Nedre Fogelbergsgatan 5C,Lägenhet,Vasastaden,Göteborgs kommun,75.0,3.0,3523.0,6100000,2022-05-22,2.0,81333.0,0.0,0.0,57.6971871,11.9642214
Eketrägatan 12A,Lägenhet,Kyrkbyn,Göteborgs kommun,74.0,3.0,4498.0,3500000,2022-05-21,3.0,47297.0,0.0,0.0,57.7118951,11.9079715
Carlandersplatsen 1,Lägenhet,Lorensberg,Göteborgs kommun,190.0,6.0,6596.0,10500000,2022-05-21,6.0,55263.0,0.0,0.0,57.6935168,11.986483
Nordövägen 63,Villa,Donsö,Göteborgs kommun,115.0,4.0,,6850000,2022-05-21,,59565.0,1258.0,4.0,57.60132875,11.80061275
Bögatan 50B,Lägenhet,Örgryt,Göteborgs kommun,74.0,3.0,4181.0,4700000,2022-05-21,2.0,63514.0,0.0,0.0,57.7015486,12.0156188
Andra långgatan 8A,Lägenhet,Linnéstaden,Göteborgs kommun,57.0,2.0,3259.0,3700000,2022-05-21,3.0,64912.0,0.0,0.0,57.6984834,11.9419437
Karin boyes gata 8,Lägenhet,Prippska Tomten,Göteborgs kommun,77.0,3.0,4546.0,4500000,2022-05-21,0.0,58442.0,0.0,0.0,57.7083831,11.981865
Gamla Lillebyvägen 13B,Villa,Torslanda,Göteborgs kommun,204.0,7.0,,10250000,2022-05-21,8.0,50245.0,834.0,49.0,57.7504007,11.8286485
Dammgatan 2,Lägenhet,Landala Egnahem,Göteborgs kommun,48.8,2.0,3142.0,2655000,2022-05-21,5.0,54406.0,0.0,0.0,57.6885404,11.9729106
Briljantgatan 75,Lägenhet,Tynnered,Göteborgs kommun,70.0,3.0,3785.0,1770000,2022-05-20,-1.0,25286.0,0.0,0.0,57.6465186,11.9069037
Briljantgatan 68,Lägenhet,Tynnered,Göteborgs kommun,70.0,3.0,3785.0,1800000,2022-05-20,-3.0,25714.0,0.0,0.0,57.647105,11.9060363
Teleskopgatan 12,Lägenhet,Bergsjön,Göteborgs kommun,97.0,4.0,5817.0,1850000,2022-05-20,12.0,19072.0,0.0,0.0,57.7610307,12.060995406793406
Famngatan 16 lägenhet 222,Lägenhet,Högsbo,Göteborgs kommun,29.0,1.0,1598.0,1495000,2022-05-20,0.0,51552.0,0.0,0.0,,
Styrfarten 2B,Lägenhet,Eriksberg,Göteborgs kommun,82.0,3.0,2777.0,4300000,2022-05-20,3.0,52439.0,0.0,0.0,57.7002983,11.9115811
Västerslänt 146,Radhus,Hammarkullen,Göteborgs kommun,158.0,6.0,,3850000,2022-05-20,0.0,24367.0,158.0,0.0,57.7768246,12.0261422
Plantagegatan 13 ,Lägenhet,Linnéstaden,Göteborgs kommun,46.5,2.0,2900.0,4500000,2022-05-20,-3.0,96774.0,0.0,0.0,57.697219,11.9483315
Lilla munkebäcksgatan 17C,Lägenhet,Munkebäck,Göteborgs kommun,65.0,3.0,3228.0,3650000,2022-05-20,,56154.0,0.0,0.0,57.7209032,12.0240202
Hålskogsgatan 9,Villa,Angered,Göteborgs kommun,154.0,5.0,,4520000,2022-05-20,-1.0,29351.0,691.0,0.0,57.7832305,12.0420041
Långströmsgatan 4D,Lägenhet,Jättesten,Göteborgs kommun,53.0,2.0,3135.0,2250000,2022-05-20,3.0,42453.0,0.0,0.0,57.7163702,11.9091686
Södra vägen 17,Lägenhet,Lorensberg,Göteborgs kommun,103.0,3.0,5694.0,6300000,2022-05-20,0.0,61165.0,0.0,0.0,57.7008687,11.9766924
Idtjärnsgatan 17,Villa,Rannebergen,Göteborgs kommun,120.0,5.0,,3600000,2022-05-20,4.0,30000.0,420.0,27.0,57.807261350000005,12.06266985
Kobergsgatan 19,Lägenhet,Strömmensberg,Göteborgs kommun,56.5,2.0,3223.0,3150000,2022-05-20,,55752.0,0.0,0.0,57.7206407,12.0136807
Sagogången 11,Lägenhet,Hisings Backa,Göteborgs kommun,69.0,2.0,3990.0,1695000,2022-05-20,0.0,24565.0,0.0,0.0,57.740771,11.9750742
Monsungatan 48,Lägenhet,Eriksberg,Göteborgs kommun,51.5,2.0,2977.0,3050000,2022-05-20,2.0,59223.0,0.0,0.0,57.699315,11.9075538
Hjalmar Selandersgatan 1B,Lägenhet,Munkebäc,Göteborgs kommun,54.0,2.0,3400.0,2700000,2022-05-20,2.0,50000.0,0.0,0.0,57.7203912,12.0329263
Karl Johansgatan 15A,Lägenhet,Majorna,Göteborgs kommun,87.0,3.0,4488.0,5500000,2022-05-20,10.0,63218.0,0.0,0.0,57.6977329,11.9290886
Gamla Lundbygatan 32,Villa,Kyrkbyn,Göteborgs kommun,115.0,5.0,,7500000,2022-05-20,11.0,65217.0,649.7,25.0,57.7115455,11.914203605627009
Rimsmedsgatan 42,Radhus,Hisings Backa,Göteborgs kommun,117.0,6.0,,5200000,2022-05-20,16.0,44444.0,169.4,58.0,57.7321279,11.969756
Kolonigatan 9E,Lägenhet,Landala Egnahem,Göteborgs kommun,65.4,2.0,3851.0,4165000,2022-05-20,17.0,63685.0,0.0,0.0,57.6865737,11.9754375
Jordhyttegatan 25B,Lägenhet,Majorna,Göteborgs kommun,47.9,2.0,2868.0,2975000,2022-05-20,8.0,62109.0,0.0,0.0,57.6837056,11.908793
Lövskogsgatan 18,Lägenhet,Norra Guldheden,Göteborgs kommun,74.5,3.0,4419.0,5500000,2022-05-20,20.0,73826.0,0.0,0.0,57.6899446,11.9608985
Kronängen 1,Lägenhet,Torslanda,Göteborgs kommun,63.4,3.0,3302.0,3550000,2022-05-20,2.0,55994.0,0.0,0.0,57.7539819,11.8300409
Nordostpassagen 12,Lägenhet,Linné,Göteborgs kommun,83.0,3.0,4908.0,4200000,2022-05-20,11.0,50602.0,0.0,0.0,57.6951187,11.9477112
Doktor Bex Gata 13C,Lägenhet,Södra Guldheden,Göteborgs kommun,61.0,3.0,3791.0,3900000,2022-05-20,12.0,63934.0,0.0,0.0,57.6825514,11.974474
Teatergatan 19,Lägenhet,Lorensberg,Göteborgs kommun,63.0,2.0,2037.0,4570000,2022-05-20,2.0,72540.0,0.0,0.0,57.698884,11.9755226
Blåsutgatan 19,Lägenhet,Majorna,Göteborgs kommun,45.0,1.0,2961.0,2250000,2022-05-20,0.0,50000.0,0.0,0.0,57.692851,11.9203676
Plåtmyntsgatan 21,Lägenhet,Högsbo,Göteborgs kommun,29.0,1.0,2087.0,1950000,2022-05-20,11.0,67241.0,0.0,0.0,57.6732513,11.9268813
Ålandsgatan 4,Lägenhet,Nedre Johanneberg,Göteborgs kommun,109.0,4.0,5674.0,7000000,2022-05-20,0.0,64220.0,0.0,0.0,57.6930352,11.977570805087831
Welandergatan 8,Lägenhet,Örgryte,Göteborgs kommun,66.0,2.5,4569.0,3350000,2022-05-20,5.0,50758.0,0.0,0.0,57.7082679,12.0160414
Räntmästaregatan 28C,Lägenhet,Lunden,Göteborgs kommun,51.0,2.0,4048.0,3050000,2022-05-20,3.0,59804.0,0.0,0.0,57.711865,12.0125362
Svängrumsgatan 65,Lägenhet,Flatås,Göteborgs kommun,61.0,3.0,3518.0,2830000,2022-05-20,1.0,46393.0,0.0,0.0,57.6617411,11.9318098
Rödgatan 20,Villa,Näset,Göteborgs kommun,131.0,6.0,,8700000,2022-05-20,9.0,66412.0,800.0,189.0,57.62808695,11.894989050000005
Oterdahlsgatan 5,Lägenhet,Centrala Hisingen,Göteborgs kommun,36.5,1.0,3150.0,1275000,2022-05-20,7.0,34932.0,0.0,0.0,57.720289,11.9245147
Sägengatan 31,Lägenhet,Hisings Backa,Göteborgs kommun,48.8,2.0,3921.0,1695000,2022-05-20,0.0,34734.0,0.0,0.0,57.7457814,11.9786791
Lönndalsvägen 19 B,Lägenhet,Södra Skärgården,Göteborgs kommun,75.0,3.0,3554.0,4200000,2022-05-20,0.0,56000.0,0.0,0.0,57.6402687,11.7703754
Storhöjdsgatan 6B,Lägenhet,Strömmensberg,Göteborgs kommun,35.0,1.0,2579.0,2125000,2022-05-20,7.0,60714.0,0.0,0.0,57.719529,12.0173167
Befälsgatan 6,Lägenhet,Kviberg,Göteborgs kommun,73.0,3.0,2813.0,2620000,2022-05-20,1.0,35890.0,0.0,0.0,57.7420971,12.0271567
Övre Buråsliden 14,Lägenhet,Johanneberg,Göteborgs kommun,62.0,2.0,2918.0,3700000,2022-05-20,6.0,59677.0,0.0,0.0,57.68889635,11.99208436620773
Carl Larssonsgatan 5C,Lägenhet,Örgryte,Göteborgs kommun,35.5,1.0,2706.0,2400000,2022-05-20,5.0,67606.0,0.0,0.0,57.70277,12.0193432
Bigarrågången 156,Fritidshus,Delsjökolonin,Göteborgs kommun,30.0,2.0,,930000,2022-05-20,34.0,31000.0,0.0,0.0,57.6975098,12.0356668
Ingefärsgatan 11,Radhus,Lövgärdet,Göteborgs kommun,107.0,4.0,5498.0,3000000,2022-05-20,2.0,28037.0,0.0,0.0,57.8132391,12.0374599
Norra Fiskebäcksvägen 270,Radhus,Fiskebäck,Göteborgs kommun,116.0,5.0,,6200000,2022-05-20,4.0,53448.0,173.3,7.0,57.6536969,11.8687955
Gullrisgatan 4A,Lägenhet,Centrala Hisingen,Göteborgs kommun,47.9,2.0,3772.0,1895000,2022-05-20,0.0,39562.0,0.0,0.0,57.7265657,11.9444529
Ceresplatsen 15,Lägenhet,Sannegårdshamnen,Göteborgs kommun,85.5,3.0,4158.0,6600000,2022-05-20,7.0,77193.0,0.0,0.0,57.7092944,11.9274527
Skagengatan 3,Radhus,Bräcke,Göteborgs kommun,72.0,5.0,,3995000,2022-05-20,0.0,55486.0,174.8,36.0,57.7029079,11.9032371
Doktor Forselius gata 16,Lägenhet,Guldheden,Göteborgs kommun,29.8,1.0,1884.0,2100000,2022-05-20,8.0,70470.0,0.0,0.0,57.6805375,11.9806804
Uggleberget 24,Lägenhet,Hovås,Göteborgs kommun,47.0,2.0,3285.0,3000000,2022-05-20,0.0,63830.0,0.0,0.0,57.596371700000006,11.953127679016466
Fagottgatan 10,Lägenhet,Västra Frölunda,Göteborgs kommun,59.5,2.0,2628.0,2100000,2022-05-20,5.0,35294.0,0.0,0.0,57.6596485,11.9164487
Befälsgatan 6,,Lägenhet,Kviberg,Göteborgs kommun,53.0,2.0,1940.0,2010000,2022-05-20,2.0,37925.0,0.0,0.0,57.7420971,12.0271567
Sannegårdsgatan 24,Lägenhet,Eriksberg,Göteborgs kommun,58.0,2.0,3034.0,3700000,2022-05-20,6.0,63793.0,0.0,0.0,57.7080414,11.9233132
Ejdergatan 2F,Lägenhet,Bagaregården,Göteborgs kommun,30.0,1.0,2258.0,2000000,2022-05-20,,66667.0,0.0,0.0,57.7207061,12.003972
Fritiof Anderssons gata 7,Lägenhet,Eriksberg,Göteborgs kommun,63.0,2.0,3120.0,3210000,2022-05-20,0.0,50952.0,0.0,0.0,57.6999766,11.9057348
Viktor Rydbergsgatan 13,Lägenhet,Nedre Johanneberg,Göteborgs kommun,183.0,5.0,4555.0,14500000,2022-05-20,4.0,79235.0,0.0,0.0,57.6944022,11.9793024
Kabelgatan 26,Lägenhet,Majorna,Göteborgs kommun,56.5,2.0,4034.0,3150000,2022-05-20,13.0,55752.0,0.0,0.0,57.6889913,11.926877012346024
Meli Johanssons Väg 47,Lägenhet,Torslanda,Göteborgs kommun,81.0,4.0,4265.0,4225000,2022-05-20,0.0,52160.0,0.0,0.0,57.7624808,11.8162196
Håltavägen 32,Villa,Torslanda,Göteborgs kommun,97.0,4.0,,6350000,2022-05-20,-2.0,65464.0,1314.0,50.0,57.7040624,11.7596549
Drakblommegatan 36,Radhus,Centrala Hisingen,Göteborgs kommun,93.0,5.0,,4850000,2022-05-20,0.0,52151.0,172.0,0.0,57.7267447,11.9358653
Klamparegatan 17,Lägenhet,Masthugget,Göteborgs kommun,129.5,6.0,6733.0,7500000,2022-05-20,8.0,57915.0,0.0,0.0,57.6973564,11.9432795
Mölndalsvägen 61A,Lägenhet,Almedal,Göteborgs kommun,74.0,3.0,3356.0,3100000,2022-05-20,-7.0,41892.0,0.0,0.0,57.6834723,12.0006205
Storebackegatan 10 F,Lägenhet,Gamla Masthugget,Göteborgs kommun,92.0,4.0,6983.0,6200000,2022-05-20,8.0,67391.0,0.0,0.0,57.6963501,11.9383213
Gamla Björlandavägen 34 B,Radhus,Kvillebäcken,Göteborgs kommun,107.0,4.0,,4930000,2022-05-20,4.0,46075.0,204.2,0.0,57.725418,11.9371614
Erik Dahlbergsgatan 52 A,Lägenhet,Vasastaden,Göteborgs kommun,138.0,5.0,5087.0,9600000,2022-05-20,4.0,69565.0,0.0,7.0,57.6953732,11.9706476
Batterigatan 1 G,Lägenhet,Gamlestaden,Göteborgs kommun,38.5,1.0,1794.0,2020000,2022-05-19,13.0,52468.0,0.0,0.0,57.7317733,12.0149955
Fjärde Långgatan 20,Lägenhet,Linné,Göteborgs kommun,62.5,2.0,3234.0,4510000,2022-05-19,16.0,72160.0,0.0,0.0,57.6975256,11.9458333
Solhagagatan 14B,Radhus,Hisings Kärra,Göteborgs kommun,132.0,4.0,,5110000,2022-05-19,10.0,38712.0,178.0,0.0,57.7990294,11.9937347
Stampgatan 60B,Lägenhet,Stampen,Göteborgs kommun,58.2,2.0,2728.0,3700000,2022-05-19,13.0,63574.0,0.0,0.0,57.7091255,11.9872229
Smögengatan 24,Lägenhet,Björkekärr,Göteborgs kommun,51.0,2.0,2643.0,3050000,2022-05-19,7.0,59804.0,0.0,0.0,57.7195963,12.0469938
Värslevägen 57,Lägenhet,Askim,Göteborgs kommun,107.3,5.0,6458.0,3950000,2022-05-19,1.0,36813.0,0.0,0.0,57.6322469,11.9337219
Önskevädersgatan 39,Lägenhet,Biskopsgården,Göteborgs kommun,50.9,2.0,3057.0,1530000,2022-05-19,7.0,30059.0,0.0,0.0,57.72167,11.8961234
Bagaregårdsgatan 3G,Lägenhet,Bagaregården,Göteborgs kommun,57.0,2.0,3254.0,4000000,2022-05-19,11.0,70175.0,0.0,0.0,57.7182514,12.0114046
Trumpetgatan 25A,Lägenhet,Frölunda,Göteborgs kommun,99.5,4.0,5742.0,5000000,2022-05-19,2.0,50251.0,0.0,0.0,57.6561715,11.9082699
Topasgatan 78,Lägenhet,Tynnered,Göteborgs kommun,70.0,3.0,4358.0,1900000,2022-05-19,-5.0,27143.0,0.0,0.0,57.6498522,11.9057043
Stabbegatan 97,Lägenhet,Björkekärr,Göteborgs kommun,36.0,1.0,2866.0,1825000,2022-05-19,3.0,50694.0,0.0,0.0,57.7162485,12.047587
Chalmersgatan 22,Lägenhet,Lorensberg,Göteborgs kommun,58.0,2.0,1936.0,4225000,2022-05-19,6.0,72845.0,0.0,0.0,57.6984962,11.9749012
Vårlöksgatan 5 E,Lägenhet,Centrala Hisingen,Göteborgs kommun,52.0,2.0,3493.0,2225000,2022-05-19,6.0,42788.0,0.0,0.0,57.722574,11.9410115
Gerrebacken 39,Villa,Gerrebacka,Göteborgs kommun,147.0,6.0,,6600000,2022-05-19,7.0,44898.0,781.0,0.0,57.8114316,11.9783384
Friggagatan 7A,Lägenhet,Stampen,Göteborgs kommun,80.0,3.0,4267.0,4610000,2022-05-19,2.0,57625.0,0.0,0.0,57.7103694,11.9865562
Ebbe Lieberathsgatan 29B,Lägenhet,Almeda,Göteborgs kommun,78.0,3.0,3814.0,5020000,2022-05-19,3.0,64359.0,0.0,0.0,57.6820641,11.9991447
Guldpokalsgatan 8B,Lägenhet,Centrala Hisingen,Göteborgs kommun,35.5,1.0,2500.0,1545000,2022-05-19,0.0,43521.0,0.0,0.0,57.7203811,11.9300351
Arvesgärde 18,Lägenhet,Tuve,Göteborgs kommun,65.5,2.0,4421.0,1900000,2022-05-19,1.0,29008.0,0.0,0.0,57.7513336,11.9241343
Gåsmossen 1,Radhus,Askim,Göteborgs kommun,123.0,6.0,,7750000,2022-05-19,15.0,63008.0,262.0,58.0,57.6337613,11.9542596
"Västra Stillestorpsgatan 25,Lägenhet,""Centrala Hisingen, Ramberget"",Göteborgs kommun,57.0,2.0,4007.0,2000000,2022-05-19,3.0,35088.0,0.0,0.0,57.7167461,11.9327241"
Forellgatan 60,Radhus,Fiskebäck,Göteborgs kommun,93.0,4.0,,6050000,2022-05-19,17.0,65054.0,183.9,17.0,57.6567693,11.8652764
Bromeliusgatan 14D,Lägenhet,Munkebäck,Göteborgs kommun,50.0,2.0,2835.0,2850000,2022-05-19,16.0,57000.0,0.0,0.0,57.7197159,12.0275902
Värslevägen 65,Lägenhet,Askim,Göteborgs kommun,75.6,3.0,4642.0,3250000,2022-05-19,2.0,42989.0,0.0,0.0,57.6327618,11.9336358
Lindholmshamnen 22,Lägenhet,Lindholmen,Göteborgs kommun,47.0,2.0,2316.0,3410000,2022-05-19,10.0,72553.0,0.0,0.0,57.7089897,11.9425002
Övre Hallegatan 4A,Lägenhet,Centrala Hisingen,Göteborgs kommun,48.2,2.0,3990.0,1845000,2022-05-19,9.0,38278.0,0.0,0.0,57.7183072,11.9381581
Götaverksgatan 20,Lägenhet,Lindholmen,Göteborgs kommun,34.5,1.0,2306.0,1995000,2022-05-19,0.0,57826.0,0.0,0.0,57.7083688,11.9432269
Stockholmsgatan 24,Lägenhet,Bagaregården,Göteborgs kommun,72.0,2.5,3478.0,3900000,2022-05-19,7.0,54167.0,0.0,0.0,57.7235123,12.0088676
Solventilsgatan 14,Lägenhet,Centrala Hisingen,Göteborgs kommun,39.0,2.0,2609.0,2430000,2022-05-19,3.0,62308.0,0.0,0.0,57.7223859,11.9487387
Vädursgatan 2C,Lägenhet,Gårda,Göteborgs kommun,82.0,3.0,4479.0,4950000,2022-05-19,4.0,60366.0,0.0,0.0,57.7036116,11.9926621
Bratteråsgatan 44,Lägenhet,Eriksberg,Göteborgs kommun,80.0,3.0,4237.0,4200000,2022-05-19,6.0,52500.0,0.0,0.0,57.7049651,11.9136668
Nordostpassagen 56,,Lägenhet,Linné,Göteborgs kommun,102.0,4.0,6297.0,5400000,2022-05-19,8.0,52941.0,0.0,0.0,57.6911914,11.9477293
Nordhemsgatan 19D,Lägenhet,Linné,Göteborgs kommun,59.0,2.0,3410.0,4450000,2022-05-19,11.0,75424.0,0.0,0.0,57.6999566,11.9490607
Gamla Böneredsvägen 26B,Lägenhet,Hisings Kärra,Göteborgs kommun,62.0,2.0,3858.0,1100000,2022-05-19,0.0,17742.0,0.0,0.0,57.779986,11.9638452
Träkilsgatan 42,Lägenhet,Björkekärr,Göteborgs kommun,77.0,3.0,4145.0,3750000,2022-05-19,6.0,48701.0,0.0,0.0,57.7189393,12.0562102
Legendgatan 14,Radhus,Hisings Backa,Göteborgs kommun,122.0,4.0,,4310000,2022-05-19,11.0,35328.0,173.6,0.0,57.7414771,11.9860975
Plockerotegatan 377,Lägenhet,Hisings Backa,Göteborgs kommun,80.8,3.0,5432.0,3250000,2022-05-19,9.0,40223.0,0.0,0.0,57.7589759,11.9659823
Rödlönnsgången 28,Lägenhet,Centrala Hisingen Wieselgren,Göteborgs kommun,62.0,3.0,3671.0,3300000,2022-05-19,3.0,53226.0,0.0,0.0,57.7181253,11.9278663
Stenbacken 4A,Lägenhet,Bagaregården,Göteborgs kommun,49.0,2.0,2842.0,2400000,2022-05-19,9.0,48980.0,0.0,0.0,57.7232863,12.0166501
Uppegårdsvägen 9,Villa,Grimmered,Göteborgs kommun,210.0,6.0,,11850000,2022-05-19,3.0,56429.0,707.0,37.0,57.66931225,11.895534660433722
Kungsportsavenyen 41,Lägenhet,Lorensberg,Göteborgs kommun,136.0,5.0,0.0,20000000,2022-05-19,0.0,147059.0,0.0,0.0,57.6981783,11.9776932
Båtsman dubbels gata 8,Villa,Hisingen,Göteborgs kommun,158.0,5.0,,8600000,2022-05-19,15.0,54430.0,810.0,43.0,57.7629196,11.96638983556728
Jättekullegatan 51L,Villa,Utby,Göteborgs kommun,151.0,5.0,,7910000,2022-05-19,30.0,52384.0,526.2,4.4,57.7412082,12.0588508
Brunnehagen 33,Lägenhet,Tuve,Göteborgs kommun,62.0,2.0,4258.0,1900000,2022-05-19,6.0,30645.0,0.0,0.0,57.7495832,11.9250037
Ponnybacken 26,Radhus,Gerrebacka,Göteborgs kommun,119.0,5.0,,5900000,2022-05-19,14.0,49580.0,526.0,0.0,57.8094814,11.9841774
Carl Larssonsgatan 3C,Lägenhet,Örgryte,Göteborgs kommun,50.0,2.0,3778.0,3300000,2022-05-19,3.0,66000.0,0.0,0.0,57.7024511,12.0188263
Norumsgärde 109,Radhus,Tuve,Göteborgs kommun,108.0,,,3860000,2022-05-19,-1.0,35741.0,159.7,42.0,57.7589343,11.9236523
Munkebäcksgatan 27A,Lägenhet,Kålltorp,Göteborgs kommun,54.0,2.0,3158.0,3050000,2022-05-19,11.0,56481.0,0.0,0.0,57.7164523,12.0246778
Trombongatan 3,Lägenhet,Västra Frölunda,Göteborgs kommun,86.0,4.0,5282.0,4800000,2022-05-19,14.0,55814.0,0.0,0.0,57.65598915,11.910543540084266
Turkosgatan 33,Lägenhet,Tynnered,Göteborgs kommun,113.3,5.0,6579.0,3000000,2022-05-19,,26478.0,0.0,0.0,57.6475282,11.8968758
Skogsmilsgatan 7,Lägenhet,Högsbo,Göteborgs kommun,22.0,1.0,1842.0,1400000,2022-05-19,-3.0,63636.0,0.0,0.0,57.6667907,11.9273501
Skillnadsgatan 58A,Lägenhet,Örgryte,Göteborgs kommun,48.0,2.0,3484.0,3095000,2022-05-19,3.0,64479.0,0.0,0.0,57.7031855,12.0148221
Raketgatan 7,Lägenhet,Norra Guldheden,Göteborgs kommun,96.0,4.0,7184.0,5475000,2022-05-19,-3.0,57031.0,0.0,0.0,57.6913159,11.9676656
Sävenäsgatan 1 A,Lägenhet,Munkebäck,Göteborgs kommun,48.5,2.0,3408.0,2620000,2022-05-18,5.0,54021.0,0.0,0.0,57.7234448,12.0193449
Kung Borres väg 32A,Villa,Säve,Göteborgs kommun,129.2,6.0,,2100000,2022-05-18,-64.0,16254.0,1069.0,0.0,57.8002703,11.9260085
Famngatan 16 lägenhet 224,Lägenhet,Högsbo,Göteborgs kommun,29.0,1.0,1598.0,1575000,2022-05-18,0.0,54310.0,0.0,0.0,,
Föreningsgatan 1A,Lägenhet,Vasastaden,Göteborgs kommun,50.0,1.5,3149.0,3200000,2022-05-18,8.0,64000.0,0.0,0.0,57.6943192,11.961653357672768
Ärenprisgatan 40,Villa,Kålltorp,Göteborgs kommun,108.0,5.0,,9500000,2022-05-18,8.0,87963.0,300.0,52.0,57.71569285,12.022943598985991
Transistorgatan 13,Lägenhet,Järnbrott,Göteborgs kommun,92.0,4.0,3421.0,4710000,2022-05-18,5.0,51196.0,0.0,0.0,57.6568877,11.9187127
Föreningsgatan 16D,Lägenhet,Vasastaden,Göteborgs kommun,143.0,4.0,7415.0,8100000,2022-05-18,2.0,56643.0,0.0,0.0,57.6945069,11.9625523
Doktor Forselius Gata 4,Lägenhet,Guldheden,Göteborgs kommun,81.5,4.0,5164.0,3575000,2022-05-18,8.0,43865.0,0.0,0.0,57.6814905,11.9794375
Bögatan 43D,Lägenhet,Örgryte,Göteborgs kommun,39.0,2.0,2757.0,2560000,2022-05-18,12.0,65641.0,0.0,0.0,57.7017462,12.013852
